"Index","price","return"
"2012-03-15","2012-03-15",17.5985279083252,-0.00684162123115817
"2012-03-16","2012-03-16",17.5988273620605,1.70156952425948e-05
"2012-03-19","2012-03-19",18.0655670166016,0.0261754790165369
"2012-03-20","2012-03-20",18.2116355895996,0.00805295623055313
"2012-03-21","2012-03-21",18.1076507568359,-0.00572616520607161
"2012-03-22","2012-03-22",18.012674331665,-0.00525890305956977
"2012-03-23","2012-03-23",17.9137954711914,-0.00550452692311154
"2012-03-26","2012-03-26",18.2422885894775,0.0181713349626027
"2012-03-27","2012-03-27",18.4676933288574,0.0122804512755459
"2012-03-28","2012-03-28",18.5620651245117,0.00509708968750289
"2012-03-29","2012-03-29",18.3288555145264,-0.0126433665831742
"2012-03-30","2012-03-30",18.0189876556396,-0.0170505503998029
"2012-04-02","2012-04-02",18.5924263000488,0.0313282379563455
"2012-04-03","2012-04-03",18.913703918457,0.0171324247501912
"2012-04-04","2012-04-04",18.7631301879883,-0.00799295034649861
"2012-04-05","2012-04-05",19.0447368621826,0.0148969991701011
"2012-04-09","2012-04-09",19.1213760375977,0.00401609032733496
"2012-04-10","2012-04-10",18.8872509002686,-0.0123197346179524
"2012-04-11","2012-04-11",18.8199329376221,-0.00357056811536927
"2012-04-12","2012-04-12",18.7168445587158,-0.00549267384995966
"2012-04-13","2012-04-13",18.1897010803223,-0.0285683377363042
"2012-04-16","2012-04-16",17.435338973999,-0.0423564371125229
"2012-04-17","2012-04-17",18.3240375518799,0.0497146032549054
"2012-04-18","2012-04-18",18.283166885376,-0.00223293114641665
"2012-04-19","2012-04-19",17.6550331115723,-0.0349598893465752
"2012-04-20","2012-04-20",17.2204475402832,-0.0249234166317098
"2012-04-23","2012-04-23",17.1819763183594,-0.00223654229238912
"2012-04-24","2012-04-24",16.8387603759766,-0.0201775517061376
"2012-04-25","2012-04-25",18.3330516815186,0.0850221393932742
"2012-04-26","2012-04-26",18.2639350891113,-0.00377717843355674
"2012-04-27","2012-04-27",18.1226749420166,-0.00776444173541391
"2012-04-30","2012-04-30",17.5510406494141,-0.0320506690342905
"2012-05-01","2012-05-01",17.4954414367676,-0.00317288674816796
"2012-05-02","2012-05-02",17.6111526489258,0.006592016923753
"2012-05-03","2012-05-03",17.4861316680908,-0.00712428394723341
"2012-05-04","2012-05-04",16.9881267547607,-0.0288934167927106
"2012-05-07","2012-05-07",17.1152629852295,0.0074559637860605
"2012-05-08","2012-05-08",17.0761871337891,-0.00228570992554733
"2012-05-09","2012-05-09",17.1062412261963,0.00175845319326173
"2012-05-10","2012-05-10",17.1465129852295,0.00235144755606287
"2012-05-11","2012-05-11",17.0320072174072,-0.00670047711551591
"2012-05-14","2012-05-14",16.7768383026123,-0.015095088644419
"2012-05-15","2012-05-15",16.6250801086426,-0.00908685760709949
"2012-05-16","2012-05-16",16.4119930267334,-0.0129000554037169
"2012-05-17","2012-05-17",15.9323272705078,-0.0296621428741397
"2012-05-18","2012-05-18",15.9401330947876,0.000489816245523578
"2012-05-21","2012-05-21",16.8688106536865,0.0566263703390155
"2012-05-22","2012-05-22",16.7392807006836,-0.0077082981596619
"2012-05-23","2012-05-23",17.1477222442627,0.0241072558035098
"2012-05-24","2012-05-24",16.990234375,-0.00922662057777446
"2012-05-25","2012-05-25",16.8991718292236,-0.00537411392770215
"2012-05-29","2012-05-29",17.1991138458252,0.0175932453602869
"2012-05-30","2012-05-30",17.4064884185791,0.0119851724303164
"2012-05-31","2012-05-31",17.3631992340088,-0.00249005440429917
"2012-06-01","2012-06-01",16.8600940704346,-0.0294034478646594
"2012-06-04","2012-06-04",16.9592761993408,0.00586542046543537
"2012-06-05","2012-06-05",16.9154014587402,-0.00259041668692461
"2012-06-06","2012-06-06",17.174768447876,0.0152168202484275
"2012-06-07","2012-06-07",17.1825752258301,0.000454445964309436
"2012-06-08","2012-06-08",17.441047668457,0.0149306873559421
"2012-06-11","2012-06-11",17.166051864624,-0.0158927847601342
"2012-06-12","2012-06-12",17.3160228729248,0.00869854584255902
"2012-06-13","2012-06-13",17.1957950592041,-0.00696736986273905
"2012-06-14","2012-06-14",17.1768646240234,-0.00110148224019468
"2012-06-15","2012-06-15",17.2550067901611,0.00453895167969742
"2012-06-18","2012-06-18",17.6051406860352,0.0200885937612165
"2012-06-19","2012-06-19",17.6541328430176,0.00277896755139784
"2012-06-20","2012-06-20",17.6039352416992,-0.00284744105174983
"2012-06-21","2012-06-21",17.3613967895508,-0.013873304106184
"2012-06-22","2012-06-22",17.4945449829102,0.00763995085085911
"2012-06-25","2012-06-25",17.1540260314941,-0.0196562169893788
"2012-06-26","2012-06-26",17.1918907165527,0.00220490259011541
"2012-06-27","2012-06-27",17.2661247253418,0.00430867086691311
"2012-06-28","2012-06-28",17.1023330688477,-0.00953158256485986
"2012-06-29","2012-06-29",17.5516510009766,0.0259331286402191
"2012-07-02","2012-07-02",17.8077087402344,0.0144834192251655
"2012-07-03","2012-07-03",18.0147857666016,0.011561413341767
"2012-07-05","2012-07-05",18.3312492370605,0.0174143599401773
"2012-07-06","2012-07-06",18.209228515625,-0.00667868525532489
"2012-07-09","2012-07-09",18.4499645233154,0.0131339207604664
"2012-07-10","2012-07-10",18.2792568206787,-0.00929553775352199
"2012-07-11","2012-07-11",18.1656513214111,-0.00623438900100526
"2012-07-12","2012-07-12",17.9994525909424,-0.00919117505521516
"2012-07-13","2012-07-13",18.1818771362305,0.0100839904176757
"2012-07-16","2012-07-16",18.2401847839355,0.00320177905600172
"2012-07-17","2012-07-17",18.2410907745361,4.96688006061952e-05
"2012-07-18","2012-07-18",18.220645904541,-0.00112144258611346
"2012-07-19","2012-07-19",18.4628849029541,0.0132071539567935
"2012-07-20","2012-07-20",18.1617450714111,-0.016445032667284
"2012-07-23","2012-07-23",18.1476268768311,-0.000777661222652437
"2012-07-24","2012-07-24",18.0601654052734,-0.00483109497452716
"2012-07-25","2012-07-25",17.2802581787109,-0.0441440024379944
"2012-07-26","2012-07-26",17.2775459289551,-0.000156968871801944
"2012-07-27","2012-07-27",17.5865020751953,0.0177239449688895
"2012-07-30","2012-07-30",17.8831386566162,0.0167266141602127
"2012-07-31","2012-07-31",18.3558940887451,0.0260924322528098
"2012-08-01","2012-08-01",18.2371768951416,-0.00648852949046086
"2012-08-02","2012-08-02",18.2666320800781,0.00161381467612021
"2012-08-03","2012-08-03",18.5043678283691,0.0129307911904126
"2012-08-06","2012-08-06",18.7102298736572,0.0110636233012391
"2012-08-07","2012-08-07",18.6609477996826,-0.00263743909666969
"2012-08-08","2012-08-08",18.6293869018555,-0.00169271236719037
"2012-08-09","2012-08-09",18.7356281280518,0.00568668378250603
"2012-08-10","2012-08-10",18.7649059295654,0.00156146082705311
"2012-08-13","2012-08-13",19.0154304504395,0.0132623590436101
"2012-08-14","2012-08-14",19.0664348602295,0.00267867342481942
"2012-08-15","2012-08-15",19.0404834747314,-0.00136203034220284
"2012-08-16","2012-08-16",19.2067947387695,0.00869668745148511
"2012-08-17","2012-08-17",19.562047958374,0.0183272514014829
"2012-08-20","2012-08-20",20.0763759613037,0.0259524380460632
"2012-08-21","2012-08-21",19.8020038604736,-0.0137606608662693
"2012-08-22","2012-08-22",20.1886596679688,0.0193379065319008
"2012-08-23","2012-08-23",20.0003147125244,-0.00937303512951893
"2012-08-24","2012-08-24",20.0181198120117,0.000889844936400763
"2012-08-27","2012-08-27",20.3942050933838,0.0186129424537143
"2012-08-28","2012-08-28",20.3676376342773,-0.00130354572270086
"2012-08-29","2012-08-29",20.3274955749512,-0.00197281931179205
"2012-08-30","2012-08-30",20.0377349853516,-0.01435718626619
"2012-08-31","2012-08-31",20.0790901184082,0.0020617358227546
"2012-09-04","2012-09-04",20.3727779388428,0.014520613994748
"2012-09-05","2012-09-05",20.2297019958496,-0.00704767469546974
"2012-09-06","2012-09-06",20.4120101928711,0.00897154229053276
"2012-09-07","2012-09-07",20.5378742218018,0.00614724202920147
"2012-09-10","2012-09-10",20.0036296844482,-0.0263569632774749
"2012-09-11","2012-09-11",19.9387378692627,-0.00324927520588636
"2012-09-12","2012-09-12",20.2164211273193,0.0138307351516631
"2012-09-13","2012-09-13",20.6145420074463,0.0195015481849694
"2012-09-14","2012-09-14",20.8650588989258,0.0120791874563482
"2012-09-17","2012-09-17",21.1216144561768,0.0122209610731154
"2012-09-18","2012-09-18",21.1858997344971,0.00303895556258826
"2012-09-19","2012-09-19",21.1916427612305,0.000271041048174769
"2012-09-20","2012-09-20",21.0890197753906,-0.00485437934075916
"2012-09-21","2012-09-21",21.1309680938721,0.00198713142290829
"2012-09-24","2012-09-24",20.8502616882324,-0.0133731475028465
"2012-09-25","2012-09-25",20.3296051025391,-0.025288296079732
"2012-09-26","2012-09-26",20.0772724151611,-0.0124897533820296
"2012-09-27","2012-09-27",20.5644378662109,0.0239748171200382
"2012-09-28","2012-09-28",20.1352252960205,-0.0210924833044364
"2012-10-01","2012-10-01",19.9025096893311,-0.0116249446938701
"2012-10-02","2012-10-02",19.9604644775391,0.00290770220997905
"2012-10-03","2012-10-03",20.2665309906006,0.0152172647085131
"2012-10-04","2012-10-04",20.1261787414551,-0.00694941314547659
"2012-10-05","2012-10-05",19.6972713470459,-0.0215412767451264
"2012-10-08","2012-10-08",19.2620277404785,-0.0223444325445787
"2012-10-09","2012-10-09",19.1920051574707,-0.00364188903609408
"2012-10-10","2012-10-10",19.3447246551514,0.00792596039777127
"2012-10-11","2012-10-11",18.958080291748,-0.0201895133998926
"2012-10-12","2012-10-12",19.0066795349121,0.00256023058923249
"2012-10-15","2012-10-15",19.1591014862061,0.00798740429643408
"2012-10-16","2012-10-16",19.6127510070801,0.0234020401475981
"2012-10-17","2012-10-17",19.4564094543457,-0.00800336559119108
"2012-10-18","2012-10-18",19.0951137542725,-0.0187440727672401
"2012-10-19","2012-10-19",18.4069290161133,-0.0367053072499952
"2012-10-22","2012-10-22",19.1370639801025,0.0388998064991291
"2012-10-23","2012-10-23",18.51318359375,-0.033143872213802
"2012-10-24","2012-10-24",18.6179161071777,0.00564124370236918
"2012-10-25","2012-10-25",18.3978862762451,-0.0118885669528805
"2012-10-26","2012-10-26",18.2306594848633,-0.0091310178872761
"2012-10-31","2012-10-31",17.9686756134033,-0.0144747656246116
"2012-11-01","2012-11-01",18.0055027008057,0.00204741856480695
"2012-11-02","2012-11-02",17.4096794128418,-0.0336510771340697
"2012-11-05","2012-11-05",17.6457214355469,0.0134670027651476
"2012-11-06","2012-11-06",17.5922927856445,-0.00303244618212428
"2012-11-07","2012-11-07",16.9191703796387,-0.0390135751872736
"2012-11-08","2012-11-08",16.3051605224609,-0.0369656668631024
"2012-11-09","2012-11-09",16.5874481201172,0.0171646178275093
"2012-11-12","2012-11-12",16.459192276001,-0.00776214989117063
"2012-11-13","2012-11-13",16.4613132476807,0.000128854138105705
"2012-11-14","2012-11-14",16.2787818908691,-0.0111504409041987
"2012-11-15","2012-11-15",15.9373683929443,-0.0211959701599316
"2012-11-16","2012-11-16",15.9998378753662,0.0039120242118944
"2012-11-19","2012-11-19",17.15354347229,0.0696261793309345
"2012-11-20","2012-11-20",17.0073947906494,-0.00855653156800829
"2012-11-21","2012-11-21",17.0313549041748,0.00140781419397085
"2012-11-23","2012-11-23",17.3284969329834,0.0172963165262905
"2012-11-26","2012-11-26",17.8751888275146,0.0310612844192963
"2012-11-27","2012-11-27",17.7311630249023,-0.00808993792536139
"2012-11-28","2012-11-28",17.6753730773926,-0.00315139518425056
"2012-11-29","2012-11-29",17.8700370788574,0.0109530848995507
"2012-11-30","2012-11-30",17.7463264465332,-0.00694687034785568
"2012-12-03","2012-12-03",17.7739181518555,0.00155357662560496
"2012-12-04","2012-12-04",17.4603939056396,-0.0177969997515728
"2012-12-05","2012-12-05",16.3366985321045,-0.0665210898188842
"2012-12-06","2012-12-06",16.5929145812988,0.0155617509931711
"2012-12-07","2012-12-07",16.16872215271,-0.0258971271318376
"2012-12-10","2012-12-10",16.0647201538086,-0.00645307186353916
"2012-12-11","2012-12-11",16.4155349731445,0.0216025681314558
"2012-12-12","2012-12-12",16.3430633544922,-0.00442459327221467
"2012-12-13","2012-12-13",16.0607719421387,-0.0174237741564465
"2012-12-14","2012-12-14",15.4573831558228,-0.038293010137588
"2012-12-17","2012-12-17",15.7314853668213,0.0175773781647686
"2012-12-18","2012-12-18",16.1884212493896,0.0286321074732645
"2012-12-19","2012-12-19",15.9582862854004,-0.0143180383445696
"2012-12-20","2012-12-20",15.8194217681885,-0.00873979966690319
"2012-12-21","2012-12-21",15.7466487884521,-0.00461084369272413
"2012-12-24","2012-12-24",15.7721166610718,0.0016160454128924
"2012-12-26","2012-12-26",15.5547170639038,-0.0138796719227678
"2012-12-27","2012-12-27",15.6171770095825,0.00400745807246761
"2012-12-28","2012-12-28",15.4513158798218,-0.0106772289259953
"2012-12-31","2012-12-31",16.1359748840332,0.0433570742011926
"2013-01-02","2013-01-02",16.6471862792969,0.0311899657780623
"2013-01-03","2013-01-03",16.4370613098145,-0.0127025887056975
"2013-01-04","2013-01-04",15.9792108535767,-0.0282500654674909
"2013-01-07","2013-01-07",15.8852214813232,-0.00589934531721736
"2013-01-08","2013-01-08",15.9279680252075,0.00268734888095779
"2013-01-09","2013-01-09",15.679030418396,-0.0157523818529026
"2013-01-10","2013-01-10",15.873387336731,0.0123197770819448
"2013-01-11","2013-01-11",15.7760562896729,-0.00615058861955653
"2013-01-14","2013-01-14",15.2135992050171,-0.0363036535100978
"2013-01-15","2013-01-15",14.7336225509644,-0.0320575820223472
"2013-01-16","2013-01-16",15.3451910018921,0.0406700047898663
"2013-01-17","2013-01-17",15.2418003082275,-0.00676046142592579
"2013-01-18","2013-01-18",15.1605405807495,-0.00534563580350245
"2013-01-22","2013-01-22",15.3051691055298,0.00949458343527887
"2013-01-23","2013-01-23",15.5853414535522,0.0181402007194285
"2013-01-24","2013-01-24",13.6596479415894,-0.131884741227133
"2013-01-25","2013-01-25",13.3376359939575,-0.0238562679305017
"2013-01-28","2013-01-28",13.6393346786499,0.0223680610642489
"2013-01-29","2013-01-29",13.8952417373657,0.0185885864780042
"2013-01-30","2013-01-30",13.851583480835,-0.00314690363429726
"2013-01-31","2013-01-31",13.8109521865845,-0.00293764273519992
"2013-02-01","2013-02-01",13.7542524337769,-0.00411386989893003
"2013-02-04","2013-02-04",13.4116230010986,-0.0252263250753182
"2013-02-05","2013-02-05",13.8822069168091,0.0344862230747958
"2013-02-06","2013-02-06",13.8673467636108,-0.00107101936052167
"2013-02-07","2013-02-07",14.2796821594238,0.0293007760711785
"2013-02-08","2013-02-08",14.4858455657959,0.0143343058679313
"2013-02-11","2013-02-11",14.6368036270142,0.0103671484190446
"2013-02-12","2013-02-12",14.2699174880981,-0.0253855039287934
"2013-02-13","2013-02-13",14.2427711486816,-0.00190415908963404
"2013-02-14","2013-02-14",14.2299699783325,-0.000899187834042081
"2013-02-15","2013-02-15",14.0338659286499,-0.0138768988944196
"2013-02-19","2013-02-19",14.0286808013916,-0.000369540752461539
"2013-02-20","2013-02-20",13.6889362335205,-0.0245159303331368
"2013-02-21","2013-02-21",13.6038494110107,-0.00623513475518278
"2013-02-22","2013-02-22",13.7487134933472,0.0105924579953762
"2013-02-25","2013-02-25",13.5044260025024,-0.0179277718651183
"2013-02-26","2013-02-26",13.6925954818726,0.0138377271988133
"2013-02-27","2013-02-27",13.5584077835083,-0.00984835542596407
"2013-02-28","2013-02-28",13.4617261886597,-0.00715629371467985
"2013-03-01","2013-03-01",13.1283884048462,-0.0250736224702242
"2013-03-04","2013-03-04",12.8105993270874,-0.024504038646354
"2013-03-05","2013-03-05",13.1488208770752,0.0260591867694102
"2013-03-06","2013-03-06",12.9816923141479,-0.0127920060896418
"2013-03-07","2013-03-07",13.1317415237427,0.0114922351428479
"2013-03-08","2013-03-08",13.1665105819702,0.00264421212072152
"2013-03-11","2013-03-11",13.3540716171265,0.0141447997583852
"2013-03-12","2013-03-12",13.0661697387695,-0.0217949011842484
"2013-03-13","2013-03-13",13.0637311935425,-0.000186647874432566
"2013-03-14","2013-03-14",13.1902990341187,0.00964185841284726
"2013-03-15","2013-03-15",13.5306510925293,0.0254759254156798
"2013-03-18","2013-03-18",13.8984527587891,0.0268199584606159
"2013-03-19","2013-03-19",13.8609437942505,-0.00270243535696091
"2013-03-20","2013-03-20",13.7874441146851,-0.0053167550272688
"2013-03-21","2013-03-21",13.8072662353516,0.00143666114443342
"2013-03-22","2013-03-22",14.0872411727905,0.0200745139856204
"2013-03-25","2013-03-25",14.1381673812866,0.00360854041563963
"2013-03-26","2013-03-26",14.0637540817261,-0.00527719165172069
"2013-03-27","2013-03-27",13.7874441146851,-0.0198425238939728
"2013-03-28","2013-03-28",13.500150680542,-0.0210574843356857
"2013-04-01","2013-04-01",13.0808076858521,-0.0315547530982223
"2013-04-02","2013-04-02",13.1076498031616,0.00204992040637464
"2013-04-03","2013-04-03",13.1747426986694,0.00510555051208739
"2013-04-04","2013-04-04",13.0445184707642,-0.00993355975147336
"2013-04-05","2013-04-05",12.9066677093506,-0.0106239504457655
"2013-04-08","2013-04-08",12.9984655380249,0.00708726043152375
"2013-04-09","2013-04-09",13.0219488143921,0.00180498914620086
"2013-04-10","2013-04-10",13.2875823974609,0.0201936406703278
"2013-04-11","2013-04-11",13.2461099624634,-0.00312602318647448
"2013-04-12","2013-04-12",13.1079521179199,-0.0104848436482525
"2013-04-15","2013-04-15",12.8044986724854,-0.0234225099737295
"2013-04-16","2013-04-16",12.9993810653687,0.0151051780055531
"2013-04-17","2013-04-17",12.2845087051392,-0.0565627322400712
"2013-04-18","2013-04-18",11.9566602706909,-0.0270505457855355
"2013-04-19","2013-04-19",11.910304069519,-0.00388455429882972
"2013-04-22","2013-04-22",12.1585569381714,0.0206292830006571
"2013-04-23","2013-04-23",12.3860692977905,0.0185392007003795
"2013-04-24","2013-04-24",12.3656358718872,-0.0016510725548069
"2013-04-25","2013-04-25",12.4546880722046,0.00717577922344859
"2013-04-26","2013-04-26",12.7236766815186,0.0213674594179389
"2013-04-29","2013-04-29",13.117714881897,0.0304990343243112
"2013-04-30","2013-04-30",13.5038137435913,0.0290085473148216
"2013-05-01","2013-05-01",13.3973770141602,-0.00791320248984162
"2013-05-02","2013-05-02",13.5873785018921,0.0140823679199373
"2013-05-03","2013-05-03",13.7234001159668,0.00996110295415953
"2013-05-06","2013-05-06",14.0506410598755,0.0235656083178326
"2013-05-07","2013-05-07",13.9881210327148,-0.00445955000214227
"2013-05-08","2013-05-08",14.1460971832275,0.011230296830735
"2013-05-09","2013-05-09",14.0226812362671,-0.00876266161218675
"2013-05-10","2013-05-10",13.9060249328613,-0.0083539123603722
"2013-05-13","2013-05-13",13.9603614807129,0.00389979640054783
"2013-05-14","2013-05-14",13.6263542175293,-0.0242162633103757
"2013-05-15","2013-05-15",13.1655521392822,-0.0344019957157826
"2013-05-16","2013-05-16",13.3414573669434,0.0132725504104689
"2013-05-17","2013-05-17",13.3009366989136,-0.00304182117968477
"2013-05-20","2013-05-20",13.5978021621704,0.0220737127221469
"2013-05-21","2013-05-21",13.4974126815796,-0.00741016009939655
"2013-05-22","2013-05-22",13.5492963790894,0.00383660437470512
"2013-05-23","2013-05-23",13.5735492706299,0.00178837414906097
"2013-05-24","2013-05-24",13.6659526824951,0.00678454154323793
"2013-05-28","2013-05-28",13.5520582199097,-0.0083690999885655
"2013-05-29","2013-05-29",13.6598176956177,0.0079200742596961
"2013-05-30","2013-05-30",13.8633584976196,0.0147907720552167
"2013-05-31","2013-05-31",13.8065586090088,-0.00410553946903569
"2013-06-03","2013-06-03",13.836953163147,0.0021990379975696
"2013-06-04","2013-06-04",13.7936668395996,-0.00313321662380917
"2013-06-05","2013-06-05",13.6647272109985,-0.00939170558283875
"2013-06-06","2013-06-06",13.4605760574341,-0.0150527355455545
"2013-06-07","2013-06-07",13.5634174346924,0.00761115293722403
"2013-06-10","2013-06-10",13.4737720489502,-0.00663128941724533
"2013-06-11","2013-06-11",13.4341726303101,-0.00294332753394455
"2013-06-12","2013-06-12",13.2680854797363,-0.0124400934031863
"2013-06-13","2013-06-13",13.3838272094727,0.00868548975775019
"2013-06-14","2013-06-14",13.2023897171021,-0.0136492009894011
"2013-06-17","2013-06-17",13.2622537612915,0.00452408484875866
"2013-06-18","2013-06-18",13.2551918029785,-0.000532627357551441
"2013-06-19","2013-06-19",12.9859571456909,-0.0205207558306739
"2013-06-20","2013-06-20",12.7968511581421,-0.014669416649991
"2013-06-21","2013-06-21",12.6943101882935,-0.00804526098636638
"2013-06-24","2013-06-24",12.3578472137451,-0.0268626131909535
"2013-06-25","2013-06-25",12.3606061935425,0.000223232397545292
"2013-06-26","2013-06-26",12.2206163406372,-0.0113901060996486
"2013-06-27","2013-06-27",12.0889167785645,-0.0108353253788982
"2013-06-28","2013-06-28",12.1733417510986,0.00695939441730342
"2013-07-01","2013-07-01",12.5629196166992,0.0315011290351266
"2013-07-02","2013-07-02",12.8474998474121,0.0223996404216282
"2013-07-03","2013-07-03",12.918420791626,0.0055050331260893
"2013-07-05","2013-07-05",12.8146533966064,-0.00806494837799487
"2013-07-08","2013-07-08",12.7418966293335,-0.00569380168760691
"2013-07-09","2013-07-09",12.9660024642944,0.0174352257430894
"2013-07-10","2013-07-10",12.9162693023682,-0.00384303384055773
"2013-07-11","2013-07-11",13.1176595687866,0.0154716781073514
"2013-07-12","2013-07-12",13.0937156677246,-0.00182698599414177
"2013-07-15","2013-07-15",13.1222639083862,0.0021779275394449
"2013-07-16","2013-07-16",13.2069978713989,0.00643650826639952
"2013-07-17","2013-07-17",13.2103719711304,0.000255445547377331
"2013-07-18","2013-07-18",13.2548866271973,0.00336401005725406
"2013-07-19","2013-07-19",13.0458269119263,-0.0158979807288029
"2013-07-22","2013-07-22",13.0875749588013,0.00319499792604239
"2013-07-23","2013-07-23",12.8628492355347,-0.0173200514490564
"2013-07-24","2013-07-24",13.5235080718994,0.0500862574889243
"2013-07-25","2013-07-25",13.4618053436279,-0.00457306793910606
"2013-07-26","2013-07-26",13.5382452011108,0.00566221619343743
"2013-07-29","2013-07-29",13.7470054626465,0.0153023578737495
"2013-07-30","2013-07-30",13.9167709350586,0.0122736390809428
"2013-07-31","2013-07-31",13.8925189971924,-0.00174416132690558
"2013-08-01","2013-08-01",14.019923210144,0.00912891081292955
"2013-08-02","2013-08-02",14.1998243331909,0.0127501892023938
"2013-08-05","2013-08-05",14.4119567871094,0.0148286008561893
"2013-08-06","2013-08-06",14.2830181121826,-0.0089869075114275
"2013-08-07","2013-08-07",14.2747316360474,-0.000580331184411698
"2013-08-08","2013-08-08",14.246298789978,-0.00199381684769406
"2013-08-09","2013-08-09",14.0435810089111,-0.0143317152505493
"2013-08-12","2013-08-12",14.4425296783447,0.0280118799116784
"2013-08-13","2013-08-13",15.1288738250732,0.0464277881871729
"2013-08-14","2013-08-14",15.4048261642456,0.0180757558231162
"2013-08-15","2013-08-15",15.3865966796875,-0.00118406263850268
"2013-08-16","2013-08-16",15.5231838226318,0.00883785195267661
"2013-08-19","2013-08-19",15.6903696060181,0.0107124863295076
"2013-08-20","2013-08-20",15.4842481613159,-0.0132238637180024
"2013-08-21","2013-08-21",15.5241146087646,0.0025713366236042
"2013-08-22","2013-08-22",15.5426597595215,0.00119388982839785
"2013-08-23","2013-08-23",15.4827070236206,-0.00386476079029041
"2013-08-26","2013-08-26",15.5429677963257,0.00388457938997311
"2013-08-27","2013-08-27",15.0985860824585,-0.0290072020766932
"2013-08-28","2013-08-28",15.1699676513672,0.00471655843655006
"2013-08-29","2013-08-29",15.1946935653687,0.00162859840853358
"2013-08-30","2013-08-30",15.0562515258789,-0.00915297063221931
"2013-09-03","2013-09-03",15.0982799530029,0.00278753820918309
"2013-09-04","2013-09-04",15.4107036590576,0.0204814838497129
"2013-09-05","2013-09-05",15.3050174713135,-0.00688159684556444
"2013-09-06","2013-09-06",15.3961791992188,0.00593866075029004
"2013-09-09","2013-09-09",15.6418447494507,0.0158303042037899
"2013-09-10","2013-09-10",15.285548210144,-0.0230418583030296
"2013-09-11","2013-09-11",14.4533462524414,-0.0559818582780269
"2013-09-12","2013-09-12",14.6072425842285,0.0105915108138293
"2013-09-13","2013-09-13",14.366509437561,-0.0166177087660087
"2013-09-16","2013-09-16",13.9097738265991,-0.0323080183272846
"2013-09-17","2013-09-17",14.0704669952393,0.0114863153909126
"2013-09-18","2013-09-18",14.3597145080566,0.0203486209438348
"2013-09-19","2013-09-19",14.5951862335205,0.0162650819472518
"2013-09-20","2013-09-20",14.4440727233887,-0.0104076260615491
"2013-09-23","2013-09-23",15.161937713623,0.0485040513139725
"2013-09-24","2013-09-24",15.1143474578857,-0.00314373409171553
"2013-09-25","2013-09-25",14.880410194397,-0.0155988596231098
"2013-09-26","2013-09-26",15.0253505706787,0.00969321678742485
"2013-09-27","2013-09-27",14.918116569519,-0.00716246111982777
"2013-09-30","2013-09-30",14.7327041625977,-0.0125065559127182
"2013-10-01","2013-10-01",15.0791215896606,0.0232413152530833
"2013-10-02","2013-10-02",15.1285667419434,0.00327368290473906
"2013-10-03","2013-10-03",14.9385166168213,-0.0126419083596794
"2013-10-04","2013-10-04",14.9267663955688,-0.000786881668184414
"2013-10-07","2013-10-07",15.0726299285889,0.0097245078481154
"2013-10-08","2013-10-08",14.8621845245361,-0.0140604760658269
"2013-10-09","2013-10-09",15.0367889404297,0.0116797589059607
"2013-10-10","2013-10-10",15.1310348510742,0.00624812833050292
"2013-10-11","2013-10-11",15.2289934158325,0.00645314976908029
"2013-10-14","2013-10-14",15.3288087844849,0.00653291247839372
"2013-10-15","2013-10-15",15.4103918075562,0.00530808954400808
"2013-10-16","2013-10-16",15.4854907989502,0.00486143349616963
"2013-10-17","2013-10-17",15.5902414321899,0.00674166125536546
"2013-10-18","2013-10-18",15.7259016036987,0.0086639673318385
"2013-10-21","2013-10-21",16.1112594604492,0.0242092363007251
"2013-10-22","2013-10-22",16.0652141571045,-0.00286204978973226
"2013-10-23","2013-10-23",16.2225093841553,0.00974342283625962
"2013-10-24","2013-10-24",16.4372806549072,0.013152219682353
"2013-10-25","2013-10-25",16.2534122467041,-0.0112490945161281
"2013-10-28","2013-10-28",16.3745498657227,0.00742542088264608
"2013-10-29","2013-10-29",15.9666290283203,-0.0252274335890359
"2013-10-30","2013-10-30",16.2206554412842,0.0157845988828718
"2013-10-31","2013-10-31",16.1526699066162,-0.00420010202108978
"2013-11-01","2013-11-01",16.0701580047607,-0.00512134331766001
"2013-11-04","2013-11-04",16.2778205871582,0.0128394690628539
"2013-11-05","2013-11-05",16.2376480102539,-0.00247098375496524
"2013-11-06","2013-11-06",16.1916446685791,-0.00283714930132639
"2013-11-07","2013-11-07",15.9296188354492,-0.016315151820363
"2013-11-08","2013-11-08",16.180456161499,0.0156239079876359
"2013-11-11","2013-11-11",16.13352394104,-0.00290476464427503
"2013-11-12","2013-11-12",16.1633644104004,0.00184788562458404
"2013-11-13","2013-11-13",16.1826305389404,0.00119125294173372
"2013-11-14","2013-11-14",16.4166831970215,0.014359607796373
"2013-11-15","2013-11-15",16.318151473999,-0.00602001027850951
"2013-11-18","2013-11-18",16.1204624176025,-0.0121886529736011
"2013-11-19","2013-11-19",16.1490631103516,0.00177261362044634
"2013-11-20","2013-11-20",16.0076332092285,-0.00879635219079367
"2013-11-21","2013-11-21",16.1984786987305,0.0118516462907921
"2013-11-22","2013-11-22",16.1568336486816,-0.00257423402989332
"2013-11-25","2013-11-25",16.2792987823486,0.00755119099635548
"2013-11-26","2013-11-26",16.579553604126,0.0182759382792823
"2013-11-27","2013-11-27",16.9699573516846,0.0232743404948272
"2013-11-29","2013-11-29",17.2842082977295,0.0183487033905734
