"Index","GDAXI.Adjusted"
"2017-03-29","2017-03-29",0.00440039755843635
"2017-03-30","2017-03-30",0.00436884859264985
"2017-03-31","2017-03-31",0.00459439458324162
"2017-04-03","2017-04-03",-0.00453153095868331
"2017-04-04","2017-04-04",0.00204891022343823
"2017-04-05","2017-04-05",-0.00528981824406394
"2017-04-06","2017-04-06",0.00109206283367591
"2017-04-07","2017-04-07",-0.000476782003698162
"2017-04-10","2017-04-10",-0.00200937281505809
"2017-04-11","2017-04-11",-0.0050263253515741
"2017-04-12","2017-04-12",0.00126373232160581
"2017-04-13","2017-04-13",-0.00376696455900749
"2017-04-18","2017-04-18",-0.00900562618378942
"2017-04-19","2017-04-19",0.00133320905244183
"2017-04-20","2017-04-20",0.000904194117520518
"2017-04-21","2017-04-21",0.00176525187367638
"2017-04-24","2017-04-24",0.0331745739355132
"2017-04-25","2017-04-25",0.000967784393722582
"2017-04-26","2017-04-26",0.000461892759815896
"2017-04-27","2017-04-27",-0.00232855129171838
"2017-04-28","2017-04-28",-0.000464618603706057
"2017-05-02","2017-05-02",0.00560338808491778
"2017-05-03","2017-05-03",0.00159287939196595
"2017-05-04","2017-05-04",0.00952837201831436
"2017-05-05","2017-05-05",0.00544927619617752
"2017-05-08","2017-05-08",-0.00175825140062713
"2017-05-09","2017-05-09",0.00428950668998596
"2017-05-10","2017-05-10",0.000653936672158295
"2017-05-11","2017-05-11",-0.0036437486604477
"2017-05-12","2017-05-12",0.00465834144582011
"2017-05-15","2017-05-15",0.00286423451711748
"2017-05-16","2017-05-16",-0.000195986860815012
"2017-05-17","2017-05-17",-0.0135966055824479
"2017-05-18","2017-05-18",-0.0032948507349797
"2017-05-19","2017-05-19",0.00385519850222948
"2017-05-22","2017-05-22",-0.00152271422636474
"2017-05-23","2017-05-23",0.00314024084010001
"2017-05-24","2017-05-24",-0.00128687554254547
"2017-05-25","2017-05-25",-0.00167431141346519
"2017-05-26","2017-05-26",-0.00154932769516769
"2017-05-29","2017-05-29",0.00212202291236352
"2017-05-30","2017-05-30",-0.00239979121942291
"2017-05-31","2017-05-31",0.00129928250223443
"2017-06-01","2017-06-01",0.00394465638166075
"2017-06-02","2017-06-02",0.012399827238589
"2017-06-05","2017-06-05",NA
"2017-06-06","2017-06-06",NA
"2017-06-07","2017-06-07",-0.00139022643234377
"2017-06-08","2017-06-08",0.00323719891479435
"2017-06-09","2017-06-09",0.00800180139749074
"2017-06-12","2017-06-12",-0.00982353310565465
"2017-06-13","2017-06-13",0.00585653267441089
"2017-06-14","2017-06-14",0.00320440129127775
"2017-06-15","2017-06-15",-0.00895305222736198
"2017-06-16","2017-06-16",0.00478853339489582
"2017-06-19","2017-06-19",0.010624967203281
"2017-06-20","2017-06-20",-0.00577039460812756
"2017-06-21","2017-06-21",-0.00316778525500716
"2017-06-22","2017-06-22",0.00154412059938203
"2017-06-23","2017-06-23",-0.00474705088837446
"2017-06-26","2017-06-26",0.00293440999475258
"2017-06-27","2017-06-27",-0.00784621090527615
"2017-06-28","2017-06-28",-0.0018761146859223
"2017-06-29","2017-06-29",-0.0184400437772663
"2017-06-30","2017-06-30",-0.00736183506816523
"2017-07-03","2017-07-03",0.0121119908875063
"2017-07-04","2017-07-04",-0.00306511270910192
"2017-07-05","2017-07-05",0.0013297925951008
"2017-07-06","2017-07-06",-0.00583290500647493
"2017-07-07","2017-07-07",0.000599895745894585
"2017-07-10","2017-07-10",0.00460972487063316
"2017-07-11","2017-07-11",-0.000715380995989889
"2017-07-12","2017-07-12",0.015126650947936
"2017-07-13","2017-07-13",0.00116748884923012
"2017-07-14","2017-07-14",-0.000760521749452181
"2017-07-17","2017-07-17",-0.00353382996318885
"2017-07-18","2017-07-18",-0.0125330067179323
"2017-07-19","2017-07-19",0.00174099985348697
"2017-07-20","2017-07-20",-0.000385537327122876
"2017-07-21","2017-07-21",-0.0167855710502849
"2017-07-24","2017-07-24",-0.00254483859161958
"2017-07-25","2017-07-25",0.00452407811231126
"2017-07-26","2017-07-26",0.0033212683803896
"2017-07-27","2017-07-27",-0.00759229829630748
"2017-07-28","2017-07-28",-0.00404844610980071
"2017-07-31","2017-07-31",-0.00366132664584207
"2017-08-01","2017-08-01",0.0109186599802591
"2017-08-02","2017-08-02",-0.0057144367036166
"2017-08-03","2017-08-03",-0.0021992548350962
"2017-08-04","2017-08-04",0.011696307888915
"2017-08-07","2017-08-07",-0.00330279159298108
"2017-08-08","2017-08-08",0.00284163054238462
"2017-08-09","2017-08-09",-0.0112943623437669
"2017-08-10","2017-08-10",-0.0115607429863083
"2017-08-11","2017-08-11",-1.99959032780583e-05
"2017-08-14","2017-08-14",0.012495255361312
"2017-08-15","2017-08-15",0.000979364423802309
"2017-08-16","2017-08-16",0.00710454003709593
"2017-08-17","2017-08-17",-0.00493723975887228
"2017-08-18","2017-08-18",-0.00314088487444231
"2017-08-21","2017-08-21",-0.00818785934488453
"2017-08-22","2017-08-22",0.0134471991404261
"2017-08-23","2017-08-23",-0.00451081340180082
"2017-08-24","2017-08-24",0.000536254466751984
"2017-08-25","2017-08-25",-0.00105875158151569
"2017-08-28","2017-08-28",-0.00366143855137402
"2017-08-29","2017-08-29",-0.0147567814936966
"2017-08-30","2017-08-30",0.00472599991241118
"2017-08-31","2017-08-31",0.00443673771668252
"2017-09-01","2017-09-01",0.00717401909397353
"2017-09-04","2017-09-04",-0.00333511864386793
"2017-09-05","2017-09-05",0.00177495886339507
"2017-09-06","2017-09-06",0.00746401239320527
"2017-09-07","2017-09-07",0.00669818298590386
"2017-09-08","2017-09-08",0.000597593803666641
"2017-09-11","2017-09-11",0.0138230733449429
"2017-09-12","2017-09-12",0.00396234738633972
"2017-09-13","2017-09-13",0.00229686606778579
"2017-09-14","2017-09-14",-0.00104567686783597
"2017-09-15","2017-09-15",-0.00172715639504339
"2017-09-18","2017-09-18",0.00323628608171944
"2017-09-19","2017-09-19",0.000191104929161412
"2017-09-20","2017-09-20",0.000587314056932797
"2017-09-21","2017-09-21",0.00245223263256378
"2017-09-22","2017-09-22",-0.000609760914704438
"2017-09-25","2017-09-25",0.000195334529612623
"2017-09-26","2017-09-26",0.000824652504936907
"2017-09-27","2017-09-27",0.00413338404418617
"2017-09-28","2017-09-28",0.00372527215757223
"2017-09-29","2017-09-29",0.00972924890603011
"2017-10-02","2017-10-02",0.00573539906594966
"2017-10-03","2017-10-03",NA
"2017-10-04","2017-10-04",NA
"2017-10-05","2017-10-05",-0.000190428896672756
"2017-10-06","2017-10-06",-0.000934221604872221
"2017-10-09","2017-10-09",0.00157794973655356
"2017-10-10","2017-10-10",-0.00209448173074378
"2017-10-11","2017-10-11",0.00165353013229996
"2017-10-12","2017-10-12",0.000940908102485594
"2017-10-13","2017-10-13",0.000691476586414552
"2017-10-16","2017-10-16",0.000910161138952148
"2017-10-17","2017-10-17",-0.000664695192851283
"2017-10-18","2017-10-18",0.00368466025630987
"2017-10-19","2017-10-19",-0.00406641362279281
"2017-10-20","2017-10-20",9.08854009011861e-05
"2017-10-23","2017-10-23",0.000912455508409238
"2017-10-24","2017-10-24",0.000772651770626354
"2017-10-25","2017-10-25",-0.00460440548266483
"2017-10-26","2017-10-26",0.013790401525446
"2017-10-27","2017-10-27",0.00639525083511927
"2017-10-30","2017-10-30",0.000909760961203432
"2017-10-31","2017-10-31",NA
"2017-11-01","2017-11-01",NA
"2017-11-02","2017-11-02",-0.00182707823572237
"2017-11-03","2017-11-03",0.0028180523777781
"2017-11-06","2017-11-06",-0.00074739822009029
"2017-11-07","2017-11-07",-0.00666870090462979
"2017-11-08","2017-11-08",0.000235440340571103
"2017-11-09","2017-11-09",-0.0150471881676655
"2017-11-10","2017-11-10",-0.00418775088683887
"2017-11-13","2017-11-13",-0.00404931689181787
"2017-11-14","2017-11-14",-0.00313617610514783
"2017-11-15","2017-11-15",-0.00439144724449392
"2017-11-16","2017-11-16",0.0054450431204156
"2017-11-17","2017-11-17",-0.00410809380126054
"2017-11-20","2017-11-20",0.00498455768381945
"2017-11-21","2017-11-21",0.0083031859394147
"2017-11-22","2017-11-22",-0.0116490982997739
"2017-11-23","2017-11-23",-0.00049879624975091
"2017-11-24","2017-11-24",0.00393504209027284
"2017-11-27","2017-11-27",-0.00457710367814812
"2017-11-28","2017-11-28",0.00455339940724642
"2017-11-29","2017-11-29",0.000179151478960193
"2017-11-30","2017-11-30",-0.00290499824482282
"2017-12-01","2017-12-01",-0.0125547161613841
"2017-12-04","2017-12-04",0.0152054832316857
"2017-12-05","2017-12-05",-0.000766823585118814
"2017-12-06","2017-12-06",-0.0038153911495673
"2017-12-07","2017-12-07",0.00355558516576338
"2017-12-08","2017-12-08",0.00828665559161657
"2017-12-11","2017-12-11",-0.00228712690712918
"2017-12-12","2017-12-12",0.00455236819102467
"2017-12-13","2017-12-13",-0.00440080159144429
"2017-12-14","2017-12-14",-0.00439492088652216
"2017-12-15","2017-12-15",0.00271129469903997
"2017-12-18","2017-12-18",0.0158044889892945
"2017-12-19","2017-12-19",-0.00727607543341691
"2017-12-20","2017-12-20",-0.0111563143438786
"2017-12-21","2017-12-21",0.00309946783397308
"2017-12-22","2017-12-22",-0.00282250947155127
"2017-12-27","2017-12-27",-0.00021195180383593
"2017-12-28","2017-12-28",-0.00691590011924248
"2017-12-29","2017-12-29",-0.00481132995784606
"2018-01-02","2018-01-02",-0.00358680034459269
"2018-01-03","2018-01-03",0.00826480271734376
"2018-01-04","2018-01-04",0.0145094693289227
"2018-01-05","2018-01-05",0.0114583477087784
"2018-01-08","2018-01-08",0.00360774307570288
"2018-01-09","2018-01-09",0.00133138911959563
"2018-01-10","2018-01-10",-0.00781871271329138
"2018-01-11","2018-01-11",-0.00592349878921183
"2018-01-12","2018-01-12",0.00318587635318757
"2018-01-15","2018-01-15",-0.00336696091706656
"2018-01-16","2018-01-16",0.00346509137705731
"2018-01-17","2018-01-17",-0.0047196026126084
"2018-01-18","2018-01-18",0.0073658592258834
"2018-01-19","2018-01-19",0.0114555224738258
"2018-01-22","2018-01-22",0.00217414625796408
"2018-01-23","2018-01-23",0.00709829056735956
"2018-01-24","2018-01-24",-0.0107406348724624
"2018-01-25","2018-01-25",-0.00871337408114847
"2018-01-26","2018-01-26",0.00313903238762059
"2018-01-29","2018-01-29",-0.00117679809829063
"2018-01-30","2018-01-30",-0.00955965334599185
"2018-01-31","2018-01-31",-0.000623749047951705
"2018-02-01","2018-02-01",-0.0141702351762589
"2018-02-02","2018-02-02",-0.0169642069579332
"2018-02-05","2018-02-05",-0.00766864845438953
"2018-02-06","2018-02-06",-0.0235121126248607
"2018-02-07","2018-02-07",0.0158326022707111
"2018-02-08","2018-02-08",-0.026571389168847
"2018-02-09","2018-02-09",-0.0125421054333383
"2018-02-12","2018-02-12",0.0143739470103181
"2018-02-13","2018-02-13",-0.0070484038173948
"2018-02-14","2018-02-14",0.0116289321765528
"2018-02-15","2018-02-15",0.00056792968060293
"2018-02-16","2018-02-16",0.00853214991075824
"2018-02-19","2018-02-19",-0.00534356117210777
"2018-02-20","2018-02-20",0.00822573084429834
"2018-02-21","2018-02-21",-0.00139513475332009
"2018-02-22","2018-02-22",-0.000688267341233839
"2018-02-23","2018-02-23",0.00175420118513259
"2018-02-26","2018-02-26",0.00345850521356184
"2018-02-27","2018-02-27",-0.00290270436333273
"2018-02-28","2018-02-28",-0.00440340775840653
"2018-03-01","2018-03-01",-0.0198903108025341
"2018-03-02","2018-03-02",-0.0230032536336733
"2018-03-05","2018-03-05",0.0147607975075186
"2018-03-06","2018-03-06",0.00190045476214706
"2018-03-07","2018-03-07",0.0107960316469935
"2018-03-08","2018-03-08",0.00895988039974149
"2018-03-09","2018-03-09",-0.000719823124118335
"2018-03-12","2018-03-12",0.00579123445078267
"2018-03-13","2018-03-13",-0.0160201495451027
"2018-03-14","2018-03-14",0.00136637804683915
"2018-03-15","2018-03-15",0.00877181079324529
"2018-03-16","2018-03-16",0.00355935360889781
"2018-03-19","2018-03-19",-0.0140257799520196
"2018-03-20","2018-03-20",0.00736500307175447
"2018-03-21","2018-03-21",0.000147893806802912
"2018-03-22","2018-03-22",-0.017130849385989
"2018-03-23","2018-03-23",-0.0178247890492553
"2018-03-26","2018-03-26",-0.00836801424129163
"2018-03-27","2018-03-27",0.0154535963918541
"2018-03-28","2018-03-28",-0.00251929679719254
"2018-03-29","2018-03-29",0.0129816399836287
"2018-04-03","2018-04-03",-0.00782439500719079
"2018-04-04","2018-04-04",-0.00371863140021667
"2018-04-05","2018-04-05",0.0286289790327192
"2018-04-06","2018-04-06",-0.00520816794169932
"2018-04-09","2018-04-09",0.00167166936248186
"2018-04-10","2018-04-10",0.0109956844850547
"2018-04-11","2018-04-11",-0.00837146940104283
"2018-04-12","2018-04-12",0.00979732953318724
"2018-04-13","2018-04-13",0.002203820584187
"2018-04-16","2018-04-16",-0.00410652291439639
"2018-04-17","2018-04-17",0.0155474411774694
"2018-04-18","2018-04-18",0.000417833019804803
"2018-04-19","2018-04-19",-0.00186103270351801
"2018-04-20","2018-04-20",-0.00214433790405444
"2018-04-23","2018-04-23",0.00253970499013612
"2018-04-24","2018-04-24",-0.00171708482081456
"2018-04-25","2018-04-25",-0.0102927981643806
"2018-04-26","2018-04-26",0.00627299290408878
"2018-04-27","2018-04-27",0.00641119386124167
"2018-04-30","2018-04-30",0.00248007578352194
"2018-05-02","2018-05-02",0.01496344535588
"2018-05-03","2018-05-03",-0.0087948039587058
"2018-05-04","2018-05-04",0.0101490865176324
"2018-05-07","2018-05-07",0.0099769020478675
"2018-05-08","2018-05-08",-0.00277874902403319
"2018-05-09","2018-05-09",0.00238633165106528
"2018-05-10","2018-05-10",0.00614734763371061
"2018-05-11","2018-05-11",-0.00166229604017154
"2018-05-14","2018-05-14",-0.00181148812366239
"2018-05-15","2018-05-15",-0.000591182056123074
"2018-05-16","2018-05-16",0.00202493054878516
"2018-05-17","2018-05-17",0.00905988681696357
"2018-05-18","2018-05-18",-0.00281690474148277
"2018-05-21","2018-05-21",NA
"2018-05-22","2018-05-22",NA
"2018-05-23","2018-05-23",-0.014769217260767
"2018-05-24","2018-05-24",-0.00942638842686705
"2018-05-25","2018-05-25",0.00642964271776947
"2018-05-28","2018-05-28",-0.00577874151637303
"2018-05-29","2018-05-29",-0.0154292468496671
"2018-05-30","2018-05-30",0.00921411298983799
"2018-05-31","2018-05-31",-0.0140907910319665
"2018-06-01","2018-06-01",0.00942635054984464
"2018-06-04","2018-06-04",0.00364624315661821
"2018-06-05","2018-06-05",0.00128178746674124
"2018-06-06","2018-06-06",0.00335247174380093
"2018-06-07","2018-06-07",-0.00148359441509172
"2018-06-08","2018-06-08",-0.00347961072023573
"2018-06-11","2018-06-11",0.00596346646736556
"2018-06-12","2018-06-12",-4.75255264440477e-05
"2018-06-13","2018-06-13",0.00375242338276571
"2018-06-14","2018-06-14",0.0166572201962492
"2018-06-15","2018-06-15",-0.00739348652476934
"2018-06-18","2018-06-18",-0.0136540541241903
"2018-06-19","2018-06-19",-0.0122406776803246
"2018-06-20","2018-06-20",0.0013550107848026
"2018-06-21","2018-06-21",-0.0145398276016628
"2018-06-22","2018-06-22",0.00540496856599049
"2018-06-25","2018-06-25",-0.0249018121428772
"2018-06-26","2018-06-26",-0.00293742052988577
"2018-06-27","2018-06-27",0.00929679553842178
"2018-06-28","2018-06-28",-0.0139756816940686
"2018-06-29","2018-06-29",0.0105190954101602
"2018-07-02","2018-07-02",-0.00552719859945938
"2018-07-03","2018-07-03",0.0090266468343625
"2018-07-04","2018-07-04",-0.00255642223204156
"2018-07-05","2018-07-05",0.0118377846794999
"2018-07-06","2018-07-06",0.00255443210560991
"2018-07-09","2018-07-09",0.00381147530408654
"2018-07-10","2018-07-10",0.00524455719678052
"2018-07-11","2018-07-11",-0.0154012621472059
"2018-07-12","2018-07-12",0.00608910275481556
"2018-07-13","2018-07-13",0.00381572038999067
"2018-07-16","2018-07-16",0.0016165460111992
"2018-07-17","2018-07-17",0.00797072475730332
"2018-07-18","2018-07-18",0.00821166512414706
"2018-07-19","2018-07-19",-0.00625883462235244
"2018-07-20","2018-07-20",-0.00989168012007724
"2018-07-23","2018-07-23",-0.0010234659891708
"2018-07-24","2018-07-24",0.0111594437539679
"2018-07-25","2018-07-25",-0.00871118659668646
"2018-07-26","2018-07-26",0.0181110444840282
"2018-07-27","2018-07-27",0.00398681149196811
"2018-07-30","2018-07-30",-0.00484830160117866
"2018-07-31","2018-07-31",0.00057021483844899
"2018-08-01","2018-08-01",-0.0053597122994482
"2018-08-02","2018-08-02",-0.0150868550771275
"2018-08-03","2018-08-03",0.00551860867980736
"2018-08-06","2018-08-06",-0.00139207016680842
"2018-08-07","2018-08-07",0.00395941863172133
"2018-08-08","2018-08-08",-0.00115897068699411
"2018-08-09","2018-08-09",0.00336396212414058
"2018-08-10","2018-08-10",-0.0200609220509289
"2018-08-13","2018-08-13",-0.00529470124082465
"2018-08-14","2018-08-14",1.05093340856399e-05
"2018-08-15","2018-08-15",-0.0159746738519022
"2018-08-16","2018-08-16",0.00607867528460559
"2018-08-17","2018-08-17",-0.00217771865888849
"2018-08-20","2018-08-20",0.0098404135230119
"2018-08-21","2018-08-21",0.00430417249217108
"2018-08-22","2018-08-22",9.76949242197378e-05
"2018-08-23","2018-08-23",-0.00162578431474891
"2018-08-24","2018-08-24",0.00233758884329482
"2018-08-27","2018-08-27",0.0115343214869306
"2018-08-28","2018-08-28",-0.00086888746852587
"2018-08-29","2018-08-29",0.00273104953566694
"2018-08-30","2018-08-30",-0.00538312831383969
"2018-08-31","2018-08-31",-0.0104739145623558
"2018-09-03","2018-09-03",-0.00142849709123993
"2018-09-04","2018-09-04",-0.0110928614196126
"2018-09-05","2018-09-05",-0.0139998419061023
"2018-09-06","2018-09-06",-0.00710212944259681
"2018-09-07","2018-09-07",0.000366289346461102
"2018-09-10","2018-09-10",0.00223085323499461
"2018-09-11","2018-09-11",-0.00134161847855196
"2018-09-12","2018-09-12",0.00516864762798974
"2018-09-13","2018-09-13",0.00193043443871233
"2018-09-14","2018-09-14",0.00568906539482761
"2018-09-17","2018-09-17",-0.00230545672603988
"2018-09-18","2018-09-18",0.00505151262759895
"2018-09-19","2018-09-19",0.00503347585583924
"2018-09-20","2018-09-20",0.00875611611750493
"2018-09-21","2018-09-21",0.00843385816633635
"2018-09-24","2018-09-24",-0.00646120711680176
"2018-09-25","2018-09-25",0.00192836302353427
"2018-09-26","2018-09-26",0.000907047141197381
"2018-09-27","2018-09-27",0.00400461719037537
"2018-09-28","2018-09-28",-0.0153035094317708
"2018-10-01","2018-10-01",0.00750843053290318
"2018-10-02","2018-10-02",-0.0041784288974327
"2018-10-04","2018-10-04",-0.00354157601480232
"2018-10-05","2018-10-05",-0.0108589538393407
"2018-10-08","2018-10-08",-0.0136948663302814
"2018-10-09","2018-10-09",0.0025128831992749
"2018-10-10","2018-10-10",-0.0223498419420327
"2018-10-11","2018-10-11",-0.0148937477457309
"2018-10-12","2018-10-12",-0.00134760735016393
"2018-10-15","2018-10-15",0.00780976431638791
"2018-10-16","2018-10-16",0.0138851926890116
"2018-10-17","2018-10-17",-0.00523759335736074
"2018-10-18","2018-10-18",-0.0107981666675663
"2018-10-19","2018-10-19",-0.00305749895558982
"2018-10-22","2018-10-22",-0.00255568362016234
"2018-10-23","2018-10-23",-0.0219372573635539
"2018-10-24","2018-10-24",-0.00735788249219027
"2018-10-25","2018-10-25",0.0102664591378812
"2018-10-26","2018-10-26",-0.00946348178115741
"2018-10-29","2018-10-29",0.0119685267547283
"2018-10-30","2018-10-30",-0.00425152887340552
"2018-10-31","2018-10-31",0.0140860763723563
"2018-11-01","2018-11-01",0.0018354192385317
"2018-11-02","2018-11-02",0.00438936029335757
"2018-11-05","2018-11-05",-0.00208832312286589
"2018-11-06","2018-11-06",-0.000924320413059121
"2018-11-07","2018-11-07",0.00821736055788413
"2018-11-08","2018-11-08",-0.00448181792964419
"2018-11-09","2018-11-09",0.000159594501544902
"2018-11-12","2018-11-12",-0.0178279311022429
"2018-11-13","2018-11-13",0.0128768763140226
"2018-11-14","2018-11-14",-0.00521653839190606
"2018-11-15","2018-11-15",-0.00517086577535331
"2018-11-16","2018-11-16",-0.0011165549651011
"2018-11-19","2018-11-19",-0.00854179685453182
"2018-11-20","2018-11-20",-0.0159682726450647
"2018-11-21","2018-11-21",0.0159353568230216
"2018-11-22","2018-11-22",-0.00944306637928349
"2018-11-23","2018-11-23",0.00485422625491516
"2018-11-26","2018-11-26",0.0143725673992012
"2018-11-27","2018-11-27",-0.00402486573661065
"2018-11-28","2018-11-28",-0.000905031304617054
"2018-11-29","2018-11-29",-5.7477620153179e-05
"2018-11-30","2018-11-30",-0.00363461973722501
"2018-12-03","2018-12-03",0.0183275361759527
"2018-12-04","2018-12-04",-0.0114154919366207
"2018-12-05","2018-12-05",-0.0119883147033981
"2018-12-06","2018-12-06",-0.0353728998687863
"2018-12-07","2018-12-07",-0.00211959433798192
"2018-12-10","2018-12-10",-0.0155087918676138
"2018-12-11","2018-12-11",0.0148059109597813
"2018-12-12","2018-12-12",0.0137192697361375
"2018-12-13","2018-12-13",-0.000432823661862258
"2018-12-14","2018-12-14",-0.00540886070596613
"2018-12-17","2018-12-17",-0.00864867826004279
"2018-12-18","2018-12-18",-0.00291083886231291
"2018-12-19","2018-12-19",0.00235460147190381
"2018-12-20","2018-12-20",-0.0145119359554045
"2018-12-21","2018-12-21",0.00213893127118148
"2018-12-27","2018-12-27",-0.0240132008446423
"2018-12-28","2018-12-28",0.0169484682370449
"2019-01-02","2019-01-02",0.00200864041324067
"2019-01-03","2019-01-03",-0.0155769627793507
"2019-01-04","2019-01-04",0.0331435608746595
"2019-01-07","2019-01-07",-0.00184805047832803
"2019-01-08","2019-01-08",0.0052126552387719
"2019-01-09","2019-01-09",0.00823515787083196
"2019-01-10","2019-01-10",0.00259176378650672
"2019-01-11","2019-01-11",-0.00312988516052037
"2019-01-14","2019-01-14",-0.00290201810109458
"2019-01-15","2019-01-15",0.00329965146147693
"2019-01-16","2019-01-16",0.00361546841032911
"2019-01-17","2019-01-17",-0.00115516697935902
"2019-01-18","2019-01-18",0.0259387029113611
"2019-01-21","2019-01-21",-0.00620722160931386
"2019-01-22","2019-01-22",-0.00414732887999314
"2019-01-23","2019-01-23",-0.00167589656177292
"2019-01-24","2019-01-24",0.00528245428894358
"2019-01-25","2019-01-25",0.0135296152994098
"2019-01-28","2019-01-28",-0.00635607263351545
"2019-01-29","2019-01-29",0.000759771293587619
"2019-01-30","2019-01-30",-0.00331867343978764
"2019-01-31","2019-01-31",-0.000765881394674039
"2019-02-01","2019-02-01",0.000676445237182577
"2019-02-04","2019-02-04",-0.000364989428705442
"2019-02-05","2019-02-05",0.0169801481829683
"2019-02-06","2019-02-06",-0.00381274984661495
"2019-02-07","2019-02-07",-0.0270928753728477
"2019-02-08","2019-02-08",-0.0105104082027001
"2019-02-11","2019-02-11",0.00983610412487401
"2019-02-12","2019-02-12",0.0100711656081707
"2019-02-13","2019-02-13",0.00369076767436738
"2019-02-14","2019-02-14",-0.00695780796130663
"2019-02-15","2019-02-15",0.0187601404350097
"2019-02-18","2019-02-18",-5.30651245753688e-05
"2019-02-19","2019-02-19",0.000885490506396636
"2019-02-20","2019-02-20",0.00816868896313672
"2019-02-21","2019-02-21",0.00186727883085602
"2019-02-22","2019-02-22",0.00300860777232081
"2019-02-25","2019-02-25",0.00415358055139237
"2019-02-26","2019-02-26",0.00307212899902254
"2019-02-27","2019-02-27",-0.00464302398152938
"2019-02-28","2019-02-28",0.00246138519866079
"2019-03-01","2019-03-01",0.00744380739856609
"2019-03-04","2019-03-04",-0.000777735582508043
"2019-03-05","2019-03-05",0.00241930017563696
"2019-03-06","2019-03-06",-0.00285331316753634
"2019-03-07","2019-03-07",-0.00604449185130385
"2019-03-08","2019-03-08",-0.00521944964121168
"2019-03-11","2019-03-11",0.0074466178099577
"2019-03-12","2019-03-12",-0.00167425386277564
"2019-03-13","2019-03-13",0.00417726818077924
"2019-03-14","2019-03-14",0.00130048795686299
"2019-03-15","2019-03-15",0.00844073478784857
"2019-03-18","2019-03-18",-0.00245308489637885
"2019-03-19","2019-03-19",0.0112048904728592
"2019-03-20","2019-03-20",-0.0157765022310556
"2019-03-21","2019-03-21",-0.00465838605114755
"2019-03-22","2019-03-22",-0.0162165538496293
"2019-03-25","2019-03-25",-0.00154283592438631
"2019-03-26","2019-03-26",0.00639812948653784
"2019-03-27","2019-03-27",-3.85690209139256e-05
"2019-03-28","2019-03-28",0.000798357575014563
"2019-03-29","2019-03-29",0.00852832816931404
"2019-04-01","2019-04-01",0.0134395328506471
"2019-04-02","2019-04-02",0.00621246075428061
"2019-04-03","2019-04-03",0.0168386237041371
"2019-04-04","2019-04-04",0.0028075199494868
"2019-04-05","2019-04-05",0.00181185581777399
"2019-04-08","2019-04-08",-0.00386679817811775
"2019-04-09","2019-04-09",-0.00947602765026723
"2019-04-10","2019-04-10",0.00465893455234578
"2019-04-11","2019-04-11",0.0024571048383919
"2019-04-12","2019-04-12",0.00540875694492193
"2019-04-15","2019-04-15",0.0016944556970806
"2019-04-16","2019-04-16",0.00671931729251973
"2019-04-17","2019-04-17",0.0042672750949837
"2019-04-18","2019-04-18",0.00568764839047908
"2019-04-23","2019-04-23",0.00107287369400488
"2019-04-24","2019-04-24",0.00632626124724744
"2019-04-25","2019-04-25",-0.00248502692277519
"2019-04-26","2019-04-26",0.00264902752268092
"2019-04-29","2019-04-29",0.00104205990447248
"2019-04-30","2019-04-30",0.00130191993367568
"2019-05-02","2019-05-02",0.000108535511154528
"2019-05-03","2019-05-03",0.00543903239401544
"2019-05-06","2019-05-06",-0.0101921532750371
"2019-05-07","2019-05-07",-0.0159267249682102
"2019-05-08","2019-05-08",0.00718419756971223
"2019-05-09","2019-05-09",-0.0170585446680693
"2019-05-10","2019-05-10",0.00714915667829885
"2019-05-13","2019-05-13",-0.0153057809650665
"2019-05-14","2019-05-14",0.00963376175181452
"2019-05-15","2019-05-15",0.00896185832969998
"2019-05-16","2019-05-16",0.017272065519899
"2019-05-17","2019-05-17",-0.00581929899330547
"2019-05-20","2019-05-20",-0.0162811268926308
"2019-05-21","2019-05-21",0.00844997398991687
"2019-05-22","2019-05-22",0.00207883338896409
"2019-05-23","2019-05-23",-0.0179374428643886
"2019-05-24","2019-05-24",0.00489328534263045
"2019-05-27","2019-05-27",0.0049945373921183
"2019-05-28","2019-05-28",-0.00366250409860314
"2019-05-29","2019-05-29",-0.0158596535597209
"2019-05-30","2019-05-30",0.00541457149005531
"2019-05-31","2019-05-31",-0.0148329629898836
"2019-06-03","2019-06-03",0.0056097689556438
"2019-06-04","2019-06-04",0.0150112653388081
"2019-06-05","2019-06-05",0.000804914596816531
"2019-06-06","2019-06-06",-0.00231219126852622
"2019-06-07","2019-06-07",0.00768719824436737
"2019-06-11","2019-06-11",0.00912603524190025
"2019-06-12","2019-06-12",-0.0033067537762772
"2019-06-13","2019-06-13",0.00439537143103585
"2019-06-14","2019-06-14",-0.00598790713118369
"2019-06-17","2019-06-17",-0.000875029545877481
"2019-06-18","2019-06-18",0.0201443469362523
"2019-06-19","2019-06-19",-0.00188469718509943
"2019-06-20","2019-06-20",0.00379983648430837
"2019-06-21","2019-06-21",-0.00125284751275778
"2019-06-24","2019-06-24",-0.00530986116673482
"2019-06-25","2019-06-25",-0.00376524646679499
"2019-06-26","2019-06-26",0.00137942718873063
"2019-06-27","2019-06-27",0.00209737336494342
"2019-06-28","2019-06-28",0.0103584559188636
"2019-07-01","2019-07-01",0.00983789589896844
"2019-07-02","2019-07-02",0.000426367182672749
"2019-07-03","2019-07-03",0.00712095045568262
"2019-07-04","2019-07-04",0.00108215808396217
