"price","return"
54.1010285030895,0.0764330667915392
54.6454853498106,0.0100134041402349
52.3827426749054,-0.0422894021415665
52.9471795893961,0.0107176062657528
53.9012278253937,0.0178584522635754
53.022104843532,-0.0164443582263774
50.9541678293801,-0.0397823404548374
51.1339884393064,0.00352285323725177
50.0750448475184,-0.0209266347450008
50.7044169822603,0.0124902496096615
49.955164440901,-0.0148871348079149
50.7393821008571,0.015576484384674
51.0990233207096,0.00706300758448197
51.104018337652,9.7746933267473e-05
52.6125134542555,0.029090858957602
53.6964321307554,0.0203925687192665
55.6894438907714,0.0364440532117634
55.9441897548336,0.00456397051561375
56.9282080924856,0.0174363845725498
58.6864540562089,0.0304179677118368
59.620522224437,0.0157909128759703
58.8612796491928,-0.0128163643010764
59.1310105640821,0.00457201710820421
60.3497946980267,0.0204020454480158
59.8552880207296,-0.00822776301616912
59.0710703607734,-0.013188481301742
63.3667849312338,0.0701985258130673
65.4746820809249,0.0327237076248625
64.7354195734503,-0.0113550399124396
66.2239346222842,0.0227334528950713
67.4626988239984,0.0185328873334507
69.1160494319314,0.024212132534597
68.4716922463624,-0.00936655967488509
69.3558102451664,0.0128295167464003
68.7963683476181,-0.00809896682356825
67.5625991628464,-0.0180963947824457
68.631532788519,0.0156975276414544
70.3797887183576,0.0251540391163863
70.9292405820212,0.00777663869662604
71.9831891568667,0.0147498392490091
74.5056727127765,0.0344426584603497
73.8962806458043,-0.00821276915089797
70.1749930237194,-0.0516704742961611
74.6155630855093,0.06135708306536
86.1290771377317,0.14349796208312
93.6066175004983,0.0832540127922812
90.8094080127566,-0.0303381880609432
92.8923300777358,0.0226781886385599
96.5536774965119,0.0386580158323468
95.2250029898346,-0.013856553423798
97.9173171217859,0.0278808759518459
97.337895156468,-0.00593503916628979
95.7394897349014,-0.0165575262936812
92.2579629260514,-0.0370422560771679
84.5906119194738,-0.0867653079414135
86.1890173410405,0.0187194702802325
84.2659358182181,-0.0225650599920906
83.8463543950568,-0.00499169089724116
91.418800079729,0.0864651378325512
90.9093083516046,-0.00558874941043719
92.3428782140722,0.0156461882875591
